Feature;Global_Mean;Selected_Mean;Difference
bearish_combined_pressure;-0.017699334145717175;0.030487248819911248;0.04818658296562842
overlap_ratio_VA_6P_16P;0.39011571120008326;0.43340928747677315;0.043293576276689894
ratio_delta_vol_VA21P;0.019709597279505962;0.03833403345476394;0.018624436175257976
diffLowPrice_0_1;0.6614902277144219;0.85724043715847;0.19575020944404808
bandWidthBB;4.113666417898133;4.077902807377049;-0.035763610521084566
deltaTimestampOpeningSection5min;955.1507095449379;842.5819672131148;-112.56874233182305
perct_VA21P;0.546152608091359;0.39496577977157205;-0.15118682831978697
price_volume_dynamic;0.0010488832146871867;-0.0001256450787273672;-0.001174528293414554
deltaTimestampOpeningSection1min;950.3952917018078;838.0327868852459;-112.36250481656191
bearish_market_momentum;0.1010164034101715;0.28445668646894684;0.18344028305877536
bearish_extrem_abs_ratio_extrem;2.6512649751323916;4.65051665580252;1.9992516806701288
bearish_dsc_ask_bid_delta_imbalance;-0.0988417564345029;0.0033058505193244475;0.10214760695382734
bearish_activity_volume_score;7.983511904521218;8.014608134579984;0.031096230058765606
bullish_absorption_score;0.9618736691322728;0.8443193651559178;-0.11755430397635502
diffPriceCloseVWAP;1.5220555498514896;-1.1661606557377127;-2.6882162055892023
bullish_repeatAskBid_ratio;0.8914525330401067;0.8422246002964738;-0.04922793274363291
VolCandleMeanxRatio;1.7059875621882885;2.08619992638945;0.38021236420116167
bearish_market_context_score;-0.09975334657572381;0.0733655146403945;0.1731188612161183
bearish_volume_quality;94.72596921000091;108.3570734078481;13.631104197847193
bearish_repeatAskBid_ratio;0.9300273927883648;0.8940201149660686;-0.03600727782229618
